id,Price_euros
181,2364.1577777777775
708,1318.6278947368423
862,466.64285714285717
1064,1318.6278947368423
702,1033.1504761904762
585,1821.8384615384616
195,2599.0
463,538.466
14,3295.7333333333336
621,1384.495061728395
1259,1384.495061728395
551,760.6710344827587
358,231.45
610,636.5
880,466.64285714285717
655,2181.2
630,563.8783333333333
483,1384.495061728395
115,1384.495061728395
297,1650.625
1162,964.9640000000002
666,1999.84
1278,1899.0
777,1384.495061728395
521,1856.865
93,615.0
260,878.713888888889
733,391.98777777777775
908,1068.0
797,488.3025
71,1033.1504761904762
60,1318.6278947368423
608,1856.865
82,457.8888888888889
540,760.6710344827587
761,1421.0986363636364
473,944.3100000000001
183,733.7757142857142
186,2915.0325
846,457.8888888888889
901,760.6710344827587
912,944.3100000000001
27,1650.625
1127,1856.865
858,1384.495061728395
958,1650.625
771,445.358
930,2915.0325
807,328.43156862745093
618,1384.495061728395
250,1033.1504761904762
334,1213.75
180,878.713888888889
886,328.43156862745093
394,1384.495061728395
659,758.4455555555555
764,758.4455555555555
428,235.22222222222223
1231,1033.1504761904762
865,1142.4263157894736
1286,1384.495061728395
635,758.4455555555555
143,444.81583333333333
376,1384.495061728395
1032,1318.6278947368423
1057,2111.396666666667
1089,724.0914285714287
87,2524.495
1072,466.64285714285717
211,2614.0
1003,949.0
889,1821.8384615384616
1066,1943.395
1225,1384.495061728395
146,1033.1504761904762
1044,1507.7777777777778
1105,944.3100000000001
59,466.64285714285717
251,1033.1504761904762
954,966.2222222222222
948,328.43156862745093
887,1943.395
369,1142.4263157894736
1148,760.6710344827587
1062,1484.0
1135,1384.495061728395
1180,2315.428888888889
620,457.8888888888889
304,1821.8384615384616
1048,457.8888888888889
157,636.5
1128,444.81583333333333
714,1142.4263157894736
993,750.0
689,2805.25
443,636.5
673,2299.0
975,750.0
391,1033.1504761904762
810,733.7757142857142
32,643.0375
724,328.43156862745093
287,1384.495061728395
857,985.0500000000001
1087,966.2222222222222
386,729.0
649,878.713888888889
1247,966.2222222222222
279,1318.6278947368423
1176,1279.048
1125,1102.5
286,964.9640000000002
937,328.43156862745093
508,1318.6278947368423
88,1033.1504761904762
446,1421.0986363636364
336,944.3100000000001
779,1033.1504761904762
224,733.7757142857142
834,1821.8384615384616
238,367.0
582,1384.495061728395
726,966.2222222222222
462,1856.865
863,328.43156862745093
987,1384.495061728395
1118,2524.495
1151,1650.625
736,1856.865
957,1384.495061728395
502,878.713888888889
811,1033.1504761904762
898,444.81583333333333
802,1384.495061728395
265,760.6710344827587
1081,760.6710344827587
104,328.43156862745093
675,2315.428888888889
1209,1142.4263157894736
1004,733.7757142857142
29,649.7766666666666
432,1821.8384615384616
684,1821.8384615384616
240,1033.1504761904762
237,2364.1577777777775
152,1033.1504761904762
725,966.2222222222222
97,444.81583333333333
1155,1384.495061728395
746,1821.8384615384616
1143,1183.7475
592,767.1355555555556
479,1384.495061728395
1098,444.81583333333333
903,1384.495061728395
936,1318.6278947368423
539,2364.1577777777775
653,328.43156862745093
