id,Price_euros
181,2301.337808344738
708,968.4434417437897
862,298.4127065115831
1064,1559.4277324874593
702,1181.4862663183735
585,1561.8204948497237
195,2801.914395375861
463,572.4196737126538
14,4577.828309872601
621,1386.0206445938784
1259,1413.2322771419622
551,416.73672676676324
358,234.2024115940967
610,684.8122811554273
880,407.9655044431056
655,1280.9535902979333
630,686.0964608134115
483,1475.5903754087665
115,1240.4136888673663
297,1841.8397094249808
1162,1445.6683338125629
666,1391.327904758532
1278,1755.8863850427379
777,1249.101719762028
521,1803.5029057359402
93,569.6455071166536
260,927.937164822632
733,385.8029224324605
908,917.0836031024435
797,346.4357192573384
71,1297.6595227230462
60,1269.4901841131687
608,1855.9626142974307
82,361.4513950726996
540,529.4806654483073
761,1390.4063638910027
473,868.2901974562952
183,718.9581770095117
186,2982.558104615149
846,753.3741447912676
901,700.9929646840403
912,1024.0469070696233
27,1550.762573201133
1127,1886.9081543800887
858,1130.2759478018445
958,1880.1637991509403
771,539.7746035092669
930,3815.905951315745
807,200.00568197936514
618,1689.7541240847731
250,1434.821298623449
334,939.9414431662306
180,941.2583102817389
886,337.0593885498504
394,1303.8851811133663
659,744.895523229658
764,868.2258574817486
428,424.51439985326374
1231,1127.869449136826
865,1091.6318000983852
1286,1303.210246680478
635,1267.450225120636
143,381.44486665571026
376,1142.632477786639
1032,1227.3620441661283
1057,1599.483853564914
1089,491.95294154818953
87,2320.633983770911
1072,504.7008517323452
211,2600.304918359796
1003,957.8302413749907
889,2484.7382626649155
1066,1936.164725766434
1225,1213.5205507746473
146,1447.6873620661324
1044,1059.5659524831053
1105,966.321108754239
59,360.9348067952733
251,1172.154678227005
954,874.2978974277213
948,222.48577124996132
887,1937.4377386268839
369,1179.5803452542903
1148,651.5187924818933
1062,1444.8752471258322
1135,1531.6301841275751
1180,2396.00861513238
620,377.4820090453186
304,2507.409539763805
1048,622.4643028267403
157,565.1466241957713
1128,283.913618973648
714,1091.6318000983852
993,956.5726092913912
689,2504.12289771413
443,486.7257422763146
673,2325.970084689005
975,847.2193238550738
391,1150.5407262357155
810,853.9577304889456
32,506.0532041205381
724,562.9615405066642
287,1652.9041785459367
857,1252.8477511794026
1087,892.4222061639048
386,1257.4874448734308
649,804.4336181803516
1247,708.5315972339481
279,1513.774244127772
1176,1076.951455207189
1125,1037.1422995697508
286,924.9863488748093
937,385.76203955196
508,700.0524836214163
88,1032.4207548362292
446,1390.4063638910027
336,906.5817697940599
779,957.185075759786
224,849.6504272835249
834,1861.073225941635
238,363.886804357159
582,1182.7181936217594
726,963.5532585548822
462,1835.928134239185
863,381.08896783499335
987,1335.2204613869144
1118,2422.7821353846193
1151,1995.4700465384647
736,1817.4328687047825
957,1210.058238741368
502,1041.9487526518546
811,1048.792958758
898,205.48701250895624
802,1367.5787887822748
265,612.9890468892454
1081,547.4450099819051
104,163.71983098937562
675,2381.6896585914737
1209,1103.025996932364
1004,587.2672455335689
29,794.2947828110088
432,1834.1955970620015
684,1942.9333709379948
240,1071.4642358568894
237,3555.9889817515514
152,1039.3644697735435
725,1022.0233409682734
97,633.7935647380433
1155,1026.393279664585
746,2999.6885847733556
1143,896.3618404954883
592,719.5807162640453
479,1521.5711647148996
1098,531.6454131243349
903,1166.4015202673977
936,1095.286033172508
539,2153.914102372877
653,435.2550294633745
310,709.7648826195335
892,959.7040895186302
338,2647.2700884544065
705,577.1208513884853
273,941.3055000007148
758,2577.4058092070363
1080,2312.2143729161676
1073,1680.4612236283517
480,1420.8164826519521
1267,2004.9529449161341
545,1257.4874448734308
153,398.42106974117155
573,2094.4742719591713
1150,2585.329224615114
949,2239.805639043052
160,687.0012154892138
537,2688.645572320269
1102,1431.319037811671
833,871.9640636514274
513,1174.1243502964508
1202,3112.282651600767
76,1752.8821709732833
514,466.10137621699437
